dataset,N,N_indexed,method,pattern,frac,seed,query_count,encountered_total_events,predicate_checked_total_events,distance_scored_total_events,frontier_inserted_total_events,expanded_total_events,returned_total_events,encountered_revoked_events,predicate_checked_revoked_events,distance_scored_revoked_events,frontier_inserted_revoked_events,expanded_revoked_events,returned_revoked_events,encountered_revoked_id_count,predicate_checked_revoked_id_count,distance_scored_revoked_id_count,frontier_inserted_revoked_id_count,expanded_revoked_id_count,returned_revoked_id_count,result_leakage,scored_leakage,frontier_leakage,expanded_leakage,operational_leakage
LegalBench-RAG,1200000,1200000,Periodic-rebuild,bridge,0.5,7,2000,121672,49941,76728,38387,16294,20000,26513,19174,9484,5790,2693,0,26513,19174,9484,5790,2693,0,0.0,0.12360546,0.15083231,0.16527556,0.11866534
LegalBench-RAG,1200000,1200000,Periodic-rebuild,bridge,0.5,8,2000,116776,55835,75192,37731,16723,20000,25560,20409,8976,5784,2750,0,25560,20409,8976,5784,2750,0,0.0,0.1193744,0.1532957,0.16444418,0.11700948
LegalBench-RAG,1200000,1200000,Periodic-rebuild,bridge,0.5,9,2000,114355,48227,69016,31341,13095,20000,25210,18237,8432,5142,2078,0,25210,18237,8432,5142,2078,0,0.0,0.12217457,0.16406624,0.15868652,0.11728562
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,0,2000,110335,48773,68008,32479,13190,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,1,2000,109722,44496,69872,33716,13417,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,2,2000,120545,51759,72212,35600,14323,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,3,2000,118256,48083,73767,34967,15175,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,4,2000,113062,47248,70584,34056,14191,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,5,2000,111608,45992,69005,32697,12474,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,6,2000,109248,44282,67291,31103,12383,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,7,2000,118517,48161,70306,35411,14001,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,8,2000,110693,44705,64177,31443,11816,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,bridge,0.5,9,2000,110219,47266,70815,34542,14391,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,0,2000,114745,45346,72334,33842,13330,20000,25450,20897,7163,4662,2047,0,25450,20897,7163,4662,2047,0,0.0,0.09902674,0.13775782,0.15356339,0.09943658
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,1,2000,119491,48154,71654,33504,12921,20000,26706,20072,7753,4960,2252,0,26706,20072,7753,4960,2252,0,0.0,0.10820052,0.14804202,0.17428992,0.10837999
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,2,2000,120118,51443,73773,35237,15874,20000,26464,18551,7111,4298,1937,0,26464,18551,7111,4298,1937,0,0.0,0.09639028,0.12197406,0.12202343,0.09211507
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,3,2000,112364,47816,71176,34931,14876,20000,23993,17621,9122,5456,2426,0,23993,17621,9122,5456,2426,0,0.0,0.12816118,0.15619364,0.16308147,0.12061029
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,4,2000,111991,50760,72915,34375,15000,20000,24652,17159,7552,4723,2252,0,24652,17159,7552,4723,2252,0,0.0,0.10357265,0.13739636,0.15013333,0.10209431
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,5,2000,111631,46947,68680,33434,13111,20000,24483,18839,8380,4945,2212,0,24483,18839,8380,4945,2212,0,0.0,0.12201514,0.14790333,0.16871329,0.11489739
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,6,2000,114948,50172,69677,31879,13525,20000,25424,19012,7186,4582,2144,0,25424,19012,7186,4582,2144,0,0.0,0.10313303,0.14373098,0.15852126,0.10299006
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,7,2000,112603,44398,74009,36478,15865,20000,25101,19620,6996,4350,1773,0,25101,19620,6996,4350,1773,0,0.0,0.09452904,0.11924996,0.11175544,0.08964005
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,8,2000,111816,48398,71213,34106,13664,20000,25220,19048,7098,4354,1985,0,25220,19048,7098,4354,1985,0,0.0,0.09967281,0.12766082,0.14527225,0.09668089
LegalBench-RAG,1200000,1200000,ACORN,bridge,0.5,9,2000,119954,49504,79568,38566,14467,20000,26843,18845,8889,5487,2525,0,26843,18845,8889,5487,2525,0,0.0,0.11171577,0.14227558,0.17453515,0.11075288
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,0,2000,117389,47110,69518,34367,14167,20000,26438,20334,6612,3655,1850,0,26438,20334,6612,3655,1850,0,0.0,0.09511206,0.10635202,0.13058516,0.08777127
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,1,2000,118212,53806,74071,36617,14172,20000,26062,20121,7001,4114,2135,0,26062,20121,7001,4114,2135,0,0.0,0.09451742,0.11235219,0.15064917,0.09146762
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,2,2000,112536,49729,66127,32105,13123,20000,24639,17240,6928,4424,1965,0,24639,17240,6928,4424,1965,0,0.0,0.1047681,0.13779785,0.1497371,0.10138175
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,3,2000,108837,45289,70030,33691,12776,20000,24932,18587,6484,4161,2184,0,24932,18587,6484,4161,2184,0,0.0,0.09258889,0.12350479,0.17094552,0.09398741
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,4,2000,119334,53044,74117,37051,15105,20000,26223,18736,6576,3883,1718,0,26223,18736,6576,3883,1718,0,0.0,0.08872458,0.10480149,0.11373717,0.08324845
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,5,2000,113627,51459,68874,34003,13637,20000,25267,18167,6489,4124,1904,0,25267,18167,6489,4124,1904,0,0.0,0.09421552,0.12128342,0.13962015,0.09169023
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,6,2000,115356,50932,64430,30096,11750,20000,25145,19371,6074,4102,1777,0,25145,19371,6074,4102,1777,0,0.0,0.09427285,0.13629718,0.15123404,0.09465773
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,7,2000,120112,49315,71687,34207,13446,20000,26919,18829,6567,4197,1958,0,26919,18829,6567,4197,1958,0,0.0,0.09160657,0.12269419,0.14561952,0.09130185
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,8,2000,107865,43413,67699,34005,12897,20000,23688,16723,6155,3999,1863,0,23688,16723,6155,3999,1863,0,0.0,0.09091715,0.11760035,0.1444522,0.08927868
LegalBench-RAG,1200000,1200000,HoneyBee,bridge,0.5,9,2000,111243,47014,71286,34238,13953,20000,24268,17031,7755,4861,2180,0,24268,17031,7755,4861,2180,0,0.0,0.10878714,0.14197675,0.1562388,0.10608201
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,0,2000,117395,50322,67203,31908,12094,20000,25537,19511,13080,7460,3129,0,25537,19511,13080,7460,3129,0,0.0,0.19463417,0.23379717,0.25872333,0.18039709
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,1,2000,118214,47788,73138,35121,13861,20000,26818,20274,13194,8799,3912,0,26818,20274,13194,8799,3912,0,0.0,0.1803987,0.25053387,0.28223072,0.18227554
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,2,2000,107706,42423,66523,31969,12887,20000,24209,18892,12513,7817,3595,0,24209,18892,12513,7817,3595,0,0.0,0.18810036,0.24451813,0.2789633,0.18210673
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,3,2000,114330,52628,69962,33676,13157,20000,25348,19209,14441,8549,3861,0,25348,19209,14441,8549,3861,0,0.0,0.20641205,0.25386032,0.29345596,0.19628641
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,4,2000,113004,48351,70109,35140,13854,20000,25024,17587,13597,8116,3948,0,25024,17587,13597,8116,3948,0,0.0,0.19394086,0.23096187,0.28497185,0.18447481
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,5,2000,120216,48173,72568,35371,13522,20000,26704,19227,13398,8663,3968,0,26704,19227,13398,8663,3968,0,0.0,0.18462683,0.24491815,0.29344771,0.18400124
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,6,2000,118233,50044,68873,34032,13381,20000,26470,18243,13059,7737,3817,0,26470,18243,13059,7737,3817,0,0.0,0.18960986,0.22734485,0.28525521,0.18059815
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,7,2000,113483,47771,71798,34415,13777,20000,25242,19581,14560,9163,4218,0,25242,19581,14560,9163,4218,0,0.0,0.20279116,0.26625018,0.30616244,0.19959283
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,8,2000,114182,49032,74462,33954,13822,20000,25255,18945,13502,9123,3869,0,25255,18945,13502,9123,3869,0,0.0,0.18132739,0.26868705,0.27991608,0.18626527
LegalBench-RAG,1200000,1200000,SPFresh,bridge,0.5,9,2000,115083,48897,68913,34942,15000,20000,25469,16031,13339,8662,3794,0,25469,16031,13339,8662,3794,0,0.0,0.1935629,0.24789651,0.25293333,0.18576933
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,0,2000,116354,48340,70722,35678,12854,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,1,2000,106229,45309,63601,32488,13524,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,2,2000,114569,45897,72366,34090,13367,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,3,2000,113433,46107,70967,34441,13603,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,4,2000,116265,47694,72406,34492,12822,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,5,2000,111510,47002,67565,32402,12756,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,6,2000,111578,51576,68564,34189,13193,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,7,2000,111292,51255,64449,31882,13038,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,8,2000,121600,53631,78414,38023,16098,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,bridge,0.5,9,2000,120501,49374,78353,35186,13698,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,0,2000,113392,48340,73055,33508,14067,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,1,2000,111457,45318,67073,32710,13630,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,2,2000,116729,53040,74422,36943,14330,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,3,2000,119641,51588,70671,33979,13500,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,4,2000,108112,47164,68893,31362,12498,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,5,2000,109476,46788,65484,30813,12208,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,6,2000,114287,44295,66885,31681,12816,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,7,2000,107087,46125,62443,29692,11936,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,8,2000,116574,49272,74919,36953,14592,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,random,0.0,9,2000,110093,48381,70468,33537,13733,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,0,2000,113476,46839,68318,32332,12376,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,1,2000,116983,45646,68561,33760,13207,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,2,2000,114500,44658,72817,36546,15634,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,3,2000,118366,49843,73066,35084,14647,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,4,2000,110362,45152,70640,33169,13891,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,5,2000,124918,56096,76815,35767,15118,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,6,2000,111145,43673,71565,33746,13852,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,7,2000,109455,47429,67892,33744,14712,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,8,2000,118712,52530,73139,34242,13339,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,random,0.0,9,2000,113972,47055,72623,35016,13411,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,0,2000,120002,47507,75676,37721,15383,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,1,2000,120944,50381,80480,40391,15816,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,2,2000,111123,49021,70330,31845,13378,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,3,2000,108329,42583,63459,31352,12969,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,4,2000,109463,42939,68640,31419,11850,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,5,2000,110232,42335,70758,31902,12940,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,6,2000,117822,48479,70385,35246,12575,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,7,2000,109537,48961,70201,32298,12865,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,8,2000,121092,52903,75950,35241,15248,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.0,9,2000,117831,48398,71089,36918,14390,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,0,2000,120364,50170,72148,34919,13563,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,1,2000,120485,48122,73718,35925,14908,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,2,2000,118358,47791,68186,33411,12404,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,3,2000,119465,54295,73867,37335,15482,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,4,2000,116267,52993,73824,36529,15257,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,5,2000,109625,47469,64469,27792,11164,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,6,2000,113980,50306,72595,36305,15074,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,7,2000,113993,43534,71417,34792,13879,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,8,2000,116206,51052,72908,34489,13465,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.0,9,2000,111571,45701,70254,35993,14261,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,0,2000,112646,45064,72265,34305,13516,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,1,2000,117760,49175,72184,32174,12626,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,2,2000,118053,49192,73472,36251,14785,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,3,2000,116749,46791,72301,32503,14290,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,4,2000,117539,48707,74521,34744,13106,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,5,2000,119074,48099,77419,37890,15307,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,6,2000,112409,46334,69234,32206,12663,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,7,2000,111361,48649,66945,31939,13509,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,8,2000,111753,48297,64782,30427,12467,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.0,9,2000,114877,48482,75407,34063,13419,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,0,2000,118078,49617,71331,32848,14151,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,1,2000,125318,57057,76933,36968,14074,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,2,2000,119650,49053,72514,35050,14896,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,3,2000,122361,48907,76755,38465,15440,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,4,2000,115784,49393,69509,34678,13626,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,5,2000,117340,50947,70415,36337,15343,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,6,2000,121067,51306,75959,35617,14042,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,7,2000,118759,52319,72616,31457,12565,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,8,2000,112867,50473,69660,32792,11864,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.0,9,2000,115635,48837,70406,35400,14666,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,0,2000,117983,50313,77516,37377,14746,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,1,2000,113986,48006,73516,37535,13684,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,2,2000,118346,48149,71721,34729,14363,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,3,2000,120055,52621,77134,34427,14087,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,4,2000,115313,49462,67221,32951,13061,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,5,2000,119675,50649,66664,32481,13401,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,6,2000,109654,48392,69667,34614,14749,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,7,2000,107731,49712,66509,32509,12230,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,8,2000,113144,50708,70563,33965,13497,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.0,9,2000,118493,48474,73182,35257,13826,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,0,2000,119771,47372,72158,36378,15191,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,1,2000,113494,48250,77661,37878,15690,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,2,2000,113956,47053,70372,34096,14287,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,3,2000,117801,50966,78284,36139,14939,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,4,2000,107947,44796,65224,31094,12024,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.0,5,2000,114815,48482,71926,35191,14132,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
